id,brand,model,version,year,km,sell_price,purchase_price
34014,HONDA,CBF,600 S,2008,30000,3490,2500
34016,HONDA,CBR,600 F,2012,20000,5790,
34026,Mitt,Pk125,Pk,2020,10000,1990,1350
34036,BMW,F,750 GS,2020,10000,9390,
34042,MV AGUSTA,BRUTALE,800,2019,30000,10790,
34052,HONDA,CBR,1000 RR FIREBLADE,2005,60000,4290,
34056,YAMAHA,YZF,R 6,2005,60000,3490,
34058,BMW,K,1200 R,2006,40000,4990,
34059,YAMAHA,FZ8,S,2010,40000,4990,
34061,KEEWAY,RKV,125,2019,10000,1490,
34062,SUZUKI,DR,Z 400 S,2005,40000,2490,
34069,Wottam,Storm 125,Storm,2018,10000,1790,
34074,TRIUMPH,[*AJ*] STREET TRIPLE,RS,2018,23000,9190,7900
34077,YAMAHA,TRACER,900,2019,20000,10990,
34082,HONDA,CBR,600 F,2004,37819,2590,1450
34085,KYMCO,SUPER DINK,125,2010,30000,1590,
34089,BMW,R,1200 R,2012,20000,8990,
34091,TRIUMPH,STREET,CUP,2019,20000,6990,
34092,KAWASAKI,VULCAN,800 CLASSIC,2006,40000,3790,
34096,KYMCO,SUPER DINK,125,2020,20000,2990,
34100,PEUGEOT,TWEET,125,2017,10000,1690,
34101,KYMCO,SUPER DINK,125,2014,9350,2190,1050
34106,SUZUKI,BURGMAN,125,2012,15800,1890,850
34110,YAMAHA,T-MAX,500,2008,40000,5490,4200
34116,KAWASAKI,VERSYS,650,2008,60000,3390,
34122,DUCATI,MONSTER,696,2013,40000,4290,2700
34126,APRILIA,RX,125,2021,10000,3590,
34127,HONDA,SH,300,2019,20000,4590,
34128,KTM,ADVENTURE,1090,2018,40000,10490,9100
34133,YAMAHA,MT,3,2016,10000,4290,
34139,YAMAHA,FZ1,N,2007,50000,4190,
34144,HONDA,VFR,800 FI,2004,60000,3490,
34147,KEEWAY,RKS,125,2021,4400,1890,950
34151,SYM,SYMPHONY,125,2021,10000,1790,
34153,HONDA,PCX,125,2019,50000,1990,
34154,KEEWAY,RKV,125,2017,7276,1490,650
34155,Honda,Xl1000,Varadero,2002,20000,2790,
34158,VESPA,[*AJ*] GTS,300 IE SUPER,2019,10000,4590,
34161,HONDA,CB,600 F HORNET,2007,60000,2390,
34163,VESPA,GTS,125,2007,10000,2590,
34165,KTM,EXC,350 F SIX DAYS,2015,10000,4990,
34169,MACBOR,MONTANA,XR1 125,2020,10000,2390,
34170,Quadro,Qv3,350cc,2019,33388,4490,2450
34173,YAMAHA,XT,660 X,2005,40000,3590,
34177,SUZUKI,GSR,750,2012,40000,4490,
34178,KYMCO,AK,550,2017,20000,6590,
34179,HONDA,INTEGRA,INTEGRA,2019,10000,7590,
34180,SYM,SYMPHONY,125,2016,40000,990,
34186,TRIUMPH,TIGER,800,2011,80000,5790,
34194,SYM,SYMPHONY,125,2011,30000,1390,
34196,KAWASAKI,Z,900,2019,10000,6790,
34204,SUZUKI,INTRUDER,C 800 VOLUSIA,2001,5840,4490,2900
34207,HARLEY DAVIDSON,SPORTSTER,1200 CUSTOM,2016,40000,9990,
34214,SUZUKI,SV,650,2005,40000,2990,
34216,HONDA,SH,125,2009,20000,2590,
34218,SYM,JOYMAX,300,2017,50000,1990,
34219,YAMAHA,TRACER,900,2019,10000,11390,
34224,YAMAHA,YZF,R1,2006,30000,5590,
34226,KAWASAKI,VN,800 CLASSIC,2002,50000,3690,2600
34231,KTM,[*AJ*] ADVENTURE,1290 S,2016,50000,10490,
34234,wottan,strom -s,300,2020,20000,2590,
34237,HARLEY DAVIDSON,SPORTSTER,883 CUSTOM,2003,30000,5290,
34240,BMW,K,1200 LT,2004,50000,6990,
34241,DUCATI,SCRAMBLER,ICON,2015,10000,5990,
34243,SUZUKI,BURGMAN,125,2017,20000,2790,
34254,YAMAHA,MT,7,2019,10000,5790,
34264,KAWASAKI,Z,900,2021,1800,7990,7000
34265,KYMCO,SUPER DINK,125,2019,20000,3190,
34268,SUZUKI,GSR,600,2008,30000,3190,
34269,Wottan,Vot,Vot,2019,10000,990,
34274,SYM,SYMPHONY,125,2021,10000,1890,
34275,BMW,F,650 GS,2010,30000,5990,
34277,KYMCO,SUPER DINK,125,2019,5186,3290,2050
34282,YAMAHA,YBR,125,2015,20000,1590,
34291,BMW,F,850 GS,2019,10000,10990,
34301,SUZUKI,GSR,600,2010,30000,3090,
34308,YAMAHA,TRACER,700,2019,10000,6490,
34315,Yiying,125,125,2009,20000,990,
34316,BMW,F,700 GS,2015,30000,6890,
34318,KAWASAKI,Z,800,2015,20000,5990,
34320,KAWASAKI,Z,125,2021,10000,3790,
34321,YAMAHA,MT,9,2019,16000,9490,
34333,BMW,R,1200 GS,2018,40000,13490,
34338,HONDA,PCX,125,2019,20000,2590,
34339,TRIUMPH,SPEED,TRIPLE,2004,40000,0,
34341,DAELIM,DAYSTAR,125 FI,2008,20000,1090,
34342,KYMCO,YAGER,125 GT,2015,36422,1390,700
34344,HARLEY DAVIDSON,SPORTSTER,883 CUSTOM,2010,20000,6990,
34350,SUZUKI,BANDIT,650,2007,40000,2590,
34351,BMW,G,650 GS,2007,60000,2990,
34352,KAWASAKI,VN,900 CLASSIC,2007,76031,3990,2250
34353,SYM,CRUISYM,300,2018,30000,2990,
34360,KEEWAY,RKF,125,2021,10000,2790,
34369,KAWASAKI,ER,6N,2008,50000,2290,
34372,HONDA,PCX,125,2013,60000,1190,
34373,Zontes,U125,125,2021,10000,2490,
34375,HONDA,SILVER WING,400,2007,50000,2690,
34377,TRIUMPH,ROCKET,III,2021,2200,22990,19000
34385,KAWASAKI,ZZR,1400,2008,60000,10000,
34386,SYM,FIDLE II,125 S,2013,20000,1390,
34390,DUCATI,SCRAMBLER,DESERT,2018,10000,9590,
34391,Yamaha,T max,500,2006,40000,3390,
34393,BMW,R,1200 GS ADVENTURE,2016,49500,14990,13000
34405,KAWASAKI,Z,750,2009,40000,3290,
34406,HARLEY DAVIDSON,SPORTSTER,1200 R,2008,30000,8690,
34412,HARLEY DAVIDSON,SOFTAIL,DELUXE,2005,20000,13990,
34413,HONDA,CB,600 F HORNET,2007,30000,3490,
34415,SUZUKI,INTRUDER,125,2007,10000,1790,1000
34416,KYMCO,AGILITY,125,2016,10000,1690,
34419,KYMCO,AK,550,2017,30000,5790,
34420,YAMAHA,[*AJ*] TRACER,900,2020,20000,10890,
34421,KAWASAKI,VN,900 CLASSIC,2011,20000,5490,
34422,SUZUKI,[*AJ*] INTRUDER,M 1500,2013,40000,7290,
34423,KAWASAKI,J,125,2016,20000,2790,
34429,KAWASAKI,NINJA,400,2018,10000,5290,
34430,Zontes,Z2,125cc,2021,10000,2590,
34433,HONDA,FORZA,750,2021,10000,9890,
34434,HONDA,[*AJ*] CB,1000 R,2019,20000,11490,
34438,KAWASAKI,Z,900,2020,20000,7790,6800
34441,PEUGEOT,DJANGO,125,2020,20000,1490,
34446,YAMAHA,X-MAX,250,2018,10000,3790,
34447,DUCATI,PANIGALE,1299,2018,10000,17990,
34451,APRILIA,TUONO,1000,2008,20000,4490,
34454,KAWASAKI,Z,650,2017,20000,5190,
34460,KAWASAKI,NINJA,ZX 10R,2009,40000,5490,4200
34466,HONDA,FORZA,125,2017,20000,3690,
34467,SUZUKI,GLADIUS,650,2009,20000,3790,
34468,HONDA,CBR,600 F,1999,50000,1990,
34474,KAWASAKI,Z,750,2009,40000,3890,
34478,daelim,xq1 125d,125,2020,10000,2990,
34481,HONDA,CB,600 F HORNET CON ABS,2011,52700,3590,2500
34484,KYMCO,MILLER,125,2018,50000,1690,
34485,SYM,SYMPHONY,125,2017,20000,1590,
34488,Riya,Strom,T9,2019,10000,1290,
34489,SUZUKI,GSX,R 750,2009,40000,6190,
34495,PIAGGIO,LIBERTY,50,2019,10000,1890,
34498,KAWASAKI,Z,900,2019,40000,6190,
34500,SUZUKI,V-STROM,650,2014,20000,5790,
34501,YAMAHA,X-MAX,250,2016,30000,3190,
34503,SUZUKI,GSX,R 600,2007,40000,4690,
34511,YAMAHA,YZF,R6,2007,39867,4290,2800
34512,HARLEY DAVIDSON,SPORTSTER,1200 CUSTOM,2007,40000,7290,5200
34516,DAELIM,VT,125 CC,2009,10000,1290,
34521,APRILIA,RS,125,2018,30000,2990,
34523,SUZUKI,BURGMAN,125,2008,50000,2990,
34524,KTM,DUKE,125,2020,10000,3490,
34525,PEUGEOT,TWEET,50,2022,10000,1790,
34526,YAMAHA,MT,7,2016,60000,3990,
34527,BMW,R,1200 GS,2017,20000,15290,
34540,SUZUKI,[*AJ*] GSX,R 600,2007,40000,5190,
34543,SYM,MAXSYM,400,2017,30000,3290,
34551,HONDA,CBR,600 RR,2007,46894,3990,2600
34553,SUZUKI,[*AJ*] MARAUDER,250,2006,20000,1290,
34554,PIAGGIO,BEVERLY,350,2014,19800,3290,2000
34555,SUZUKI,BURGMAN,400,2007,20000,2190,
34556,HONDA,SH,125,2019,4234,3090,2075
34557,HONDA,CBF,500,2019,10000,4990,
34559,KEEWAY,RKS,125,2017,30000,1390,
34563,APRILIA,RS,125,2002,20000,2490,
34568,KAWASAKI,ZX,10R,2007,48193,4490,2900
34572,PIAGGIO,BEVERLY,350,2002,30000,2390,
34573,KAWASAKI,VERSYS,1000,2019,20000,11490,
34575,KEEWAY,RKS,125,2019,10000,1790,
34577,BMW,F,850 GS,2019,20000,10990,
34579,BMW,R,1200 R,2007,50000,5990,
34580,SUZUKI,GSR,600,2008,40000,2990,
34582,BMW,F,650 GS,2007,40000,3690,
34583,TRIUMPH,SPEED,TRIPLE,2006,40000,5290,
34589,KYMCO,AGILITY,125,2012,30000,1190,
34594,SUZUKI,INAZUMA,250,2004,10000,1990,
34596,PIAGGIO,MP3,300,2020,10000,5690,
34597,YAMAHA,MT,7,2017,20000,4690,
34605,BMW,G,310 R,2019,20000,3790,
34610,HONDA,NX,650 DOMINATOR,1998,50000,2590,
34618,PIAGGIO,X9 EVOLUTION,125,2004,20000,1190,
34619,YAMAHA,MAJESTY,400,2007,80000,1490,
34620,HONDA,PCX,125,2011,40000,990,
34624,KAWASAKI,Z,800,2016,20000,5790,
34627,MONDIAL,HPS,125,2018,10000,2790,
34631,HONDA,CB,500 F,2017,20000,4690,
34637,SUZUKI,GSX,R 1000,2018,12900,14990,12400
34641,HARLEY DAVIDSON,VRSC,V ROD,2003,20000,9590,
34643,YAMAHA,X-MAX,300,2018,20000,4190,
34644,YAMAHA,T-MAX,530,2014,50000,6990,
34645,KEEWAY,OUTLOOK,15,2015,20000,1190,
34656,DUCATI,MONSTER,S2R 800,2007,60000,2990,
34660,YAMAHA,T-MAX,530,2017,20000,8490,
34664,HONDA,VT,750 SHADOW,2006,54487,4990,3000
34671,HARLEY DAVIDSON,SPORTSTER,XR 1200,2009,30000,7190,
34672,YAMAHA,X-MAX,125,2018,20000,3590,
34676,YAMAHA,T-MAX,530,2013,10000,7990,
34679,DUCATI,PANIGALE,1199,2012,50000,12890,
34695,BMW,R,850 R,2002,80000,3190,
34699,BMW,R,1200 RS,2016,40000,10490,
34706,BMW,C,650 SPORT,2017,30000,6490,
34717,KYMCO,SUPER DINK,350,2018,10000,3290,
34736,SUZUKI,MARAUDER,125,2005,30000,1190,
34753,DUCATI,MONSTER,S4,2003,40000,2790,
34759,Benelli,Bn,600t,2016,10000,4290,
34760,YAMAHA,FJR,1300,2007,60000,6190,
34769,KAWASAKI,Z,900,2022,10000,8790,
34774,HONDA,PCX,125,2018,10000,2790,
34777,KYMCO,SUPER DINK,300,2015,30000,2690,
34781,SUZUKI,BANDIT,650 S,2005,30000,2990,
34782,YAMAHA,NMAX,125CC,2018,10000,2590,
34787,KAWASAKI,VERSYS,650,2016,10000,6390,
34792,HARLEY DAVIDSON,SPORTSTER,1200 CUSTOM,2006,50000,5890,
34796,KTM,SUPER DUKE,1290,2016,40000,10290,
34801,BMW,F,800 R,2018,5915,6990,5800
34804,SYM,CRUISYM,300,2020,10000,3690,
34812,BMW,K,1200 GT,2007,60000,5990,
34835,BMW,R,1200 R,2015,40000,9890,
34851,HONDA,CB,600 F HORNET,2004,30000,1990,
34861,HARLEY DAVIDSON,SPORTSTER,883 R,2013,40000,6490,
34863,KAWASAKI,Z,800,2016,30000,5990,
34868,HONDA,CBR,1000 RR,2004,40000,4190,
34875,YAMAHA,YZF,R 6,2003,40000,3790,
34876,HONDA,SH,125,2020,10000,3390,
34881,YAMAHA,FZ6,N,2006,40000,2590,
34890,KEEWAY,RKF,125,2018,10000,1790,
34891,HONDA,CB,500 X,2020,20000,5790,
34897,KYMCO,AGILITY,50,2021,10000,1790,
34909,VESPA,GTS,125,2010,10000,2890,
34910,HONDA,CBR,1000 RR FIREBLADE,2004,60000,3990,
34914,KAWASAKI,ER,6N,2011,50000,2990,
34916,SUZUKI,V-STROM,1000,2006,80000,3690,
34917,BMW,C,400 X,2020,10000,5890,
34932,YAMAHA,MT,7,2017,30000,4090,
34933,KTM,EXC,250,2014,20000,4290,
34935,KYMCO,SUPER DINK,125,2017,10000,2890,
34936,BMW,[*AJ*] R,850 R,2006,60000,3990,
34937,Brixton,Bx 125 R,R,2018,20000,1590,
34941,BMW,R,1200 R,2011,40000,7790,
34944,SUZUKI,GSX,1250,2004,60000,5390,
34945,Honda,CBR,650F,2018,10000,6790,
34946,YAMAHA,XT,1200 Z SUPER TENERE,2018,20000,12990,
34948,YAMAHA,XVS,650 DRAG STAR CLASSIC,2002,40000,3090,
34949,BMW,R,1200 GS,2004,86000,5690,3100
34954,KAWASAKI,[*AJ*] VERSYS,X 300,2019,60000,3990,
34959,SUZUKI,GSX,R 1000,2008,60000,5290,
34967,YAMAHA,YZF,R1,2005,41000,5990,3200
34973,KYMCO,SUPER DINK,350,2020,10000,3990,
34976,YAMAHA,X-MAX,300,2021,10000,5190,
34980,KYMCO,AGILITY,125,2020,10000,1890,
34981,SUZUKI,V-STROM,1000,2004,75000,3990,
34983,KTM,EXC,500 SIX DAYS,2018,10000,6290,
34985,BMW,HP4,HP4,2021,10000,6390,
34989,DERBI,[*AJ*] SENDA,R X-TREME,2020,10000,2390,
34998,YAMAHA,[*AJ*] FZ6,S,2005,40000,2590,
35004,SUZUKI,GSX,S 750,2004,40000,1991,
35007,KAWASAKI,VN,900 CLASSIC,2009,60000,3990,
35011,SUZUKI,MARAUDER,250,2004,10000,1290,
35013,BMW,R,1200 GS,2005,100001,5590,2750
35024,KAWASAKI,Z,800,2017,10000,6190,
35033,BMW,F,800 GT,2018,68725,6890,5100
35037,MACBOR,EIGHT MILE,125,2020,10000,1990,
35039,SUZUKI,BANDIT,650,2001,40000,1990,
35045,KYMCO,AGILITY,125,2015,20000,1590,
35047,YAMAHA,YZF,R1,2005,60000,5190,
35056,SUZUKI,GSR,600,2007,50000,2690,
35058,HONDA,SH,125,2009,20000,1790,
35065,YAMAHA,YZF,R1,2004,50000,4990,
35077,SYM,JOYMAX,300,2015,50000,1990,
35083,BMW,C,650 GT,2014,14942,5690,4500
35085,SUZUKI,GSR,600,2007,19770,2890,1750
35089,YAMAHA,FZ6,N,2007,60000,2290,
35093,BMW,R,1200 GS,2013,80000,11290,
35094,YAMAHA,T-MAX,500,2008,50000,5290,
35099,SUZUKI,GSX,R 600,2008,50000,5390,
35106,PIAGGIO,BEVERLY,300,2018,20000,3290,
35109,YAMAHA,MT,9,2019,9901,8490,9000
35110,YAMAHA,XJ6,600 DIVERSION S,2000,10000,1990,
35112,YAMAHA,NIKEN,NIKEN,2020,20000,11890,
35113,MACBOR,MONTANA,XR1 250,2019,59362,2590,1500
35122,HONDA,[*AJ*] VFR,800 FI,2011,60000,5390,
35123,YAMAHA,MT,7,2015,30000,4490,
35127,SUZUKI,BANDIT,650,2006,80000,1790,
35141,APRILIA,SR,125,2017,40000,2190,
35146,HARLEY DAVIDSON,TOURING,ELECTRA GILDE ULTRA CLASSIC,2008,40000,12990,
35151,YAMAHA,YBR,125,2006,20000,1390,
35152,KTM,EXC,250,2022,10000,7990,
35154,KEEWAY,SUPERLIGHT,125,2021,10000,2090,
35155,SUZUKI,GSX,R 600,2007,50000,4290,
35157,YAMAHA,XVS,1300 MIDNIGHT STAR,2010,50733,5890,4300
35158,SUZUKI,BURGMAN,200,2015,10000,2290,
35159,BMW,R,1200 GS,2004,80000,4990,
35160,BMW,C,650 GT,2016,20000,6390,5300
35164,KAWASAKI,ER,6N,2010,60000,2190,
35166,Brixton,BX,125X,2019,20000,1690,
35169,HONDA,VFR,800 FI,2008,50000,4890,
35170,SUZUKI,V-STROM,650,2015,50000,4990,
35171,Yamaha,Moto yamaha tricity 125 ABS,Tricity,2019,10000,2990,
35176,HONDA,CBR,1000 RR FIREBLADE,2003,30000,3390,
35177,SUZUKI,BURGMAN,125,2012,20000,1390,
35178,KAWASAKI,VULCAN,S,2017,30000,5490,3800
35181,SUZUKI,GSX,R 750,2001,60000,2990,
35183,KAWASAKI,Z,1000 SX,2016,60000,8490,
35184,YAMAHA,T-MAX,500,2008,60000,3590,
35185,KAWASAKI,NINJA,650,2017,10000,5390,
35189,BMW,K,1600 B,2018,30000,21790,
35190,BMW,S,1000 R,2015,30000,9290,8150
35197,Daelin,Roadwin,250 r f4i,2017,20000,1890,
35198,SUZUKI,GSX,R 600,2008,30000,6490,
35199,HONDA,VT,125 SHADOW,2004,10000,2790,
35202,KAWASAKI,Z,900,2020,2600,6990,6000
35204,BMW,F,800 ST,2007,50000,3790,
35205,KYMCO,AGILITY,125,2009,10000,1190,
35209,HARLEY DAVIDSON,DYNA,FAT BOB,2016,20000,14590,
35210,KEEWAY,SUPERLIGHT,125,2020,10000,1790,
35212,YAMAHA,T-MAX,530,2019,20000,8890,
35215,BMW,F,650 GS,2005,40000,3690,
35217,KAWASAKI,NINJA,250,2009,50000,1890,
35218,SUZUKI,GLADIUS,650,2013,43000,3590,2500
35219,BMW,R,1200 GS,2007,60000,6790,
35225,KAWASAKI,VERSYS,650,2009,80000,2690,
35235,HONDA,CBF,600 S,2007,60000,2490,
35243,HONDA,NC,700 S,2013,20000,4390,
35245,YAMAHA,T-MAX,560,2020,10000,12290,
35255,SYM,MAXSYM,400,2015,10000,3790,
35259,BMW,R,1200 GS,2013,50000,6890,
35261,YAMAHA,MT,125,2022,10000,4590,
35262,KAWASAKI,[*AJ*] ZX,6R,2009,38000,5990,5150
35275,DUCATI,MONSTER,1200,2015,20000,8790,
35278,PIAGGIO,LIBERTY,125,2019,20000,1690,
35279,BMW,C,400 GT,2020,10000,6790,
35289,HONDA,PCX,125,2021,10000,2890,
35291,TRIUMPH,AMERICA,900,2011,27023,6290,4380
35299,KAWASAKI,VULCAN,800 CLASSIC,2007,50000,3990,
35301,YAMAHA,FZ6,S,2005,60000,2590,
35304,SUZUKI,V-STROM,650,2006,47000,3590,2200
35308,SUZUKI,BANDIT,650,2008,40000,3390,
35310,HARLEY DAVIDSON,SPORTSTER,883 IRON,2016,20000,9590,
35311,HONDA,PCX,125,2021,1000,2990,
35313,Hanway,Raw 125,Cafe racer,2017,10000,1490,
35314,HONDA,CB,1000R,2019,15278,10790,9000
35325,SUZUKI,GSX,R 1000,2018,20000,14790,
35329,BMW,F,800 R,2013,80000,3190,
35330,HONDA,CB,500,2000,60000,1590,
35333,YAMAHA,XVS,1100 DRAG STAR,2005,60000,3990,
35335,MOTO GUZZI,V 7,CLASSIC,2017,14000,5790,4200
35340,KAWASAKI,Z,900,2018,50000,5990,
35343,HONDA,FORZA,300,2013,10000,3190,
35344,KYMCO,AK,550,2017,10000,6290,
35348,YAMAHA,YZF,R1,2004,50000,3990,
35351,BMW,K,1600 GT,2016,30000,14890,
35352,KAWASAKI,Z,1000,2013,30000,6990,
35360,YAMAHA,T-MAX,530,2018,20000,9090,
35361,DUCATI,1198,1198,2009,30000,7490,
35363,KAWASAKI,Z,900,2018,20000,6790,
35366,YAMAHA,[*AJ*] T-MAX,530 ABS,2018,20000,8790,
35368,HONDA,VT,125 SHADOW,2007,10000,2990,
35370,HUSQVARNA,VITPILEN,401,2020,20000,3790,
35375,BMW,R,850 R,2017,40000,5790,
35377,KAWASAKI,NINJA,250,2008,30000,2490,
35378,KYMCO,SUPER DINK,300,2010,30000,1590,
35380,KAWASAKI,Z,800,2015,50000,5590,
35385,HONDA,CB,1000R,2008,96000,3590,1900
35387,BMW,F,800 S,2006,50000,3090,
35388,BMW,R,1250 GS ADVENTURE,2019,30000,18990,
35389,PIAGGIO,LIBERTY,125,2019,10000,1990,
35391,PIAGGIO,MP3,500,2020,1509,6990,5300
35396,YAMAHA,XJ6,600 DIVERSION N,2011,14098,3890,2500
35397,SUZUKI,V-STROM,650,2008,50000,3790,
35398,HARLEY DAVIDSON,[*AJ*] SPORTSTER,883 CUSTOM,2008,14000,6990,5200
35408,HONDA,SH,300,2017,40000,3590,
35409,YAMAHA,FZ1,N,2006,65393,3790,2800
35416,KYMCO,LIKE,125,2020,10000,1890,
35419,YAMAHA,X-MAX,125,2021,10000,4590,3600
35428,HARLEY DAVIDSON,SPORTSTER,1200 R ROADSTER,2020,10000,11990,
35432,HONDA,VFR,1200 F,2011,60000,8290,
35435,HONDA,SH,125,2009,27000,1790,900
35438,YAMAHA,T-MAX,530,2014,10000,7990,
35443,HONDA,CBR,1000 RR,2008,27780,8190,6000
35448,HYOSUNG,GV,125 AQUILA,2018,10000,3190,
35454,HONDA,CBF,600 S,2008,30000,3390,
35461,YAMAHA,X-MAX,250,2005,80000,1790,
35470,HONDA,CBR,1000RR,2004,65000,4090,3000
35472,APRILIA,TUONO,V4 1100,2019,20000,13990,
35485,YAMAHA,FZ1,S,2006,50000,4390,
35492,SUZUKI,BANDIT,650,2007,50000,2490,
35499,BMW,R,1250 GS ADVENTURE,2019,10000,19990,
35500,HONDA,CB,600 F HORNET,2008,44387,3290,2100
35505,KYMCO,VITALITY,50,2010,20000,990,
35507,BMW,K,1200 S,2006,60000,4590,
35509,SUZUKI,BURGMAN,200,2017,20000,1890,
35520,BMW,C,650 SPORT,2018,20000,7490,
35521,TRIUMPH,[*AJ*] SPEED TRIPLE,S,2006,60000,4490,
35523,BMW,S,1000 XR,2018,30000,14690,
35532,GOES,125 GY,2018,2018,20000,1690,
35533,DUCATI,HYPERMOTARD,796,2010,40000,4990,
35538,HONDA,CBR,1000 RR FIREBLADE,2004,40000,4990,3000
35542,YAMAHA,FZ1,S,2006,50000,3690,
35547,SUZUKI,INTRUDER,C 800,2007,30000,4990,300
35551,HONDA,FORZA,250,2005,50485,1390,600
35558,SYM,MAXSYM,600,2016,30000,3790,
35567,YAMAHA,NMAX,125CC,2021,10000,2890,
35572,HARLEY DAVIDSON,DYNA,STREET BOB,2017,20000,15990,
35575,KAWASAKI,VERSYS,1000,2015,50000,8590,
35591,SUZUKI,ADRESS,110,2016,10000,1590,
35593,YAMAHA,YZF,R3,2017,40000,5190,
35599,SYM,GTS,125 EVO,2011,50000,1190,
35601,KYMCO,SUPER DINK,300,2016,20000,1990,
35608,KYMCO,GRAND DINK,125,2019,29300,2190,1200
35614,HONDA,CBF,600 N,2006,20000,2890,
35622,HONDA,SH,125,2017,40000,2490,
35624,DUCATI,MONSTER,796,2013,30000,6790,
35631,KEEWAY,RKF,125,2018,20000,1790,
35635,PEUGEOT,SATELIS,125,2011,30000,1190,
35637,HONDA,CBF,600 S,2010,20000,3190,
35639,HONDA,SH,125,2017,11000,2490,1500
35640,PIAGGIO,BEVERLY,300,2019,10000,3490,
35646,BENELLI,TRK,502,2021,10000,6190,
35649,SUZUKI,MARAUDER,125,2009,10000,1890,
35650,DUCATI,SUPERSPORT,S,2000,30000,2490,
35655,YAMAHA,TRACER,700,2020,20000,7390,
35663,SUZUKI,V-STROM,650,2006,77336,2990,1800
35664,BENELLI,TRK,502,2019,20000,4990,
35667,BMW,K,1200 S,2005,40000,4390,
35673,BMW,F,750 GS,2018,10000,9490,
35674,SUZUKI,GSR,600,2006,30000,2990,
35678,HONDA,CB,900 F,2002,50000,2490,
35681,APRILIA,[*AJ*] SHIVER,750 GT,2019,20000,7790,
35684,YAMAHA,T-MAX,530,2018,20000,8290,
35688,YAMAHA,YZF,R 125,2009,10000,2490,
35691,BMW,[*AJ*] S,1000 R,2021,10000,17490,
35697,SYM,JOYMAX,125,2018,10000,2590,
35700,HUSQVARNA,SVARTPILEN,401,2021,10000,5190,
35704,SUZUKI,BURGMAN,125,2015,40000,1990,
35707,PEUGEOT,SATELIS,125,2007,19045,1490,400
35714,BENELLI,[*AJ*] TNT,SPORT,2008,40000,3990,
35716,HONDA,[*AJ*] NC,750S,2016,30000,4890,
35719,YAMAHA,MAJESTY,400,2011,30000,3490,
35720,BMW,F,850 GSADVENTURE,2019,10700,13690,12500
35723,HONDA,S-WING,125,2008,40000,1590,500
35726,VESPA,LX,125,2010,20000,1990,
35727,SUZUKI,MARAUDER,250,2007,30000,1590,
35728,YAMAHA,XV,950,2015,20000,6790,5200
35729,SUZUKI,GSX,R 600,2008,60000,4490,
35736,HONDA,CBF,1000,2006,80000,3490,
35737,KAWASAKI,[*AJ*] ZX,10R ABS,2019,20000,15890,
35740,MACBOR,ROCKSTER,125,2019,10000,1990,
35742,Bmw,[*AJ*] F850gs,Rallye,2020,20000,10990,
35752,HONDA,INTEGRA,INTEGRA,2012,33650,4690,3000
35759,YAMAHA,X-MAX,125,2017,10000,3690,
35760,TRIUMPH,TIGER,800,2012,50000,6290,
35761,YAMAHA,X-MAX,300,2021,4003,5290,4480
35764,TRIUMPH,TIGER,800,2018,10000,10990,
35766,SUZUKI,GSX,650 F,2005,40000,2590,
35770,KAWASAKI,Z,900,2021,10000,8390,
35775,Zontes,T310,Trail,2019,5000,3690,2500
35780,HANWAY,STR 125,STR 125,2016,20000,1190,
35783,KAWASAKI,VN,900 CLASSIC,2008,30000,4490,
35796,BMW,S,1000 R,2016,40000,9590,
35797,KTM,EXC,300,2020,10000,6490,
35799,YAMAHA,XVS,650 DRAG STAR CLASSIC,2002,60000,2790,
35803,HONDA,AFRICA TWIN,750,1991,60000,3590,
35805,HARLEY DAVIDSON,TOURING,ELECTRA GILDE ULTRA CLASSIC,2006,60000,12990,
35812,Brixton,Felsberg,125,2018,10000,1990,1100
35816,HONDA,CBR,600 F,2003,40000,2190,
35818,VESPA,LX,125,2009,30000,1990,
35821,BMW,R,1200 RT 110 CV,2008,80000,6890,
35822,YAMAHA,YS,125,2018,20000,1890,
35823,KYMCO,MILLER,125,2020,462,2390,1600
35844,PIAGGIO,LIBERTY,50,2018,10000,1790,
35855,BMW,F,800 GS,2011,10000,7590,
35857,Sym,[*AJ*] Cruisym,125 ABS,2020,10000,3390,
35858,YAMAHA,FZ6,S,2007,80000,1490,
35859,VESPA,PX,125,2016,10000,3490,
35862,KAWASAKI,Z,750,2008,50000,4090,
35867,BMW,R,1200 RT 110 CV,2015,80000,12690,
35868,YAMAHA,FZ8,N,2010,60000,4490,
35870,HONDA,FORZA,125,2016,10000,3790,
35877,KYMCO,X CITING,400,2014,20000,2990,
35888,PIAGGIO,[*AJ*] X10,350 EXECUTIVE,2018,30000,3990,
35889,HONDA,SH,125,2016,30000,2590,
35904,HONDA,CBR,1000 RR FIREBLADE,2009,60000,6490,
35906,SUZUKI,V-STROM,650,2013,80000,3890,
35911,HONDA,VARADERO,XL 1000V,2005,80000,4190,
35916,SYM,SYMPHONY,125,2019,20000,1890,
35919,BMW,F,850 GS,2018,20000,10290,
35935,SUZUKI,BANDIT,650,2011,50000,1990,
35937,YAMAHA,VITY,125,2013,1260,1190,249
35943,KYMCO,VITALITY,50,2006,2543,990,150
35949,YAMAHA,X-ENTER,125,2016,50000,1490,
35953,APRILIA,SHIVER,750,2010,50000,3690,
35954,HONDA,TRANSALP,XL 700 V,2010,60000,3990,
35959,PIAGGIO,MEDLEY,125,2019,10000,2490,
