id,Brand,Model,Year,Odometer,Sell_Price,Purchase_Price,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke,Gearbox,Bore (mm),Stroke (mm),Fuel capacity (lts),Fuel system,Fuel control,Cooling system,Transmission type,Dry weight (kg),Wheelbase (mm),Seat height (mm),Front brakes,Rear brakes,Front tire,Rear tire,Front suspension,Rear suspension,Color options
12779,bmw,g 650 gs,2010,30000,4190,,Enduro / offroad,3.3,652.0,50.0,44.0,Single cylinder, four-stroke,5-speed,100.0,83.0,15.14,"Injection. Electronic intake pipe injection / BMW engine management, twin spark ignition",,Liquid,Chain,191.9,1500.0,780.0,Single disc. ABS,Single disc,100/90-19 ,130/80-17 ,"Upside-down front fork, Ø 45 mm, rebound and compression damping adjustable","Cast aluminium dual swing arm, Air Damping System, spring pre-load and damping continuously variable by air pressure","Black, red"
9212,bmw,r 1200 gs adventure,2009,60000,9490,,Enduro / offroad,3.6,1170.0,103.0,115.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,33.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin spark ignition",Single Overhead Cams (SOHC),Oil & air,Shaft drive,223.0,1510.0,910.0,"Double disc. Optional ABS, can be switched off","Single disc. Optional ABS, can be switched off",110/80-19 ,150/70-17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"Magma red, Magnesium metallic matt"
30686,bmw,r 1200 gs adventure,2009,77094,9190,8000.0,Enduro / offroad,3.6,1170.0,103.0,115.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,33.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin spark ignition",Single Overhead Cams (SOHC),Oil & air,Shaft drive,223.0,1510.0,910.0,"Double disc. Optional ABS, can be switched off","Single disc. Optional ABS, can be switched off",110/80-19 ,150/70-17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"Magma red, Magnesium metallic matt"
9219,bmw,k 1200 lt,2001,80000,4890,,Touring,3.7,1171.0,98.0,115.0,In-line four, four-stroke,5-speed,70.5,75.0,24.0,Injection,,,Shaft drive,,1633.0,770.0,Dual disc,Single disc,120/70-ZR17 ,160/70-ZR17 ,,,
9323,suzuki,v-strom 650,2020,10000,8190,,Super motard,,645.0,69.0,69.0,V2, four-stroke,6-speed,81.0,62.6,20.06,"Injection. Ten-hole, long-nose-type fuel injectors on each 39 mm throttle body",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,213.0,1560.0,830.0,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.",110/80-19 ,150/70-17 ,"Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped ",Solid Iron Gray
24885,suzuki,v-strom 650,2020,20000,7190,,Super motard,,645.0,69.0,69.0,V2, four-stroke,6-speed,81.0,62.6,20.06,"Injection. Ten-hole, long-nose-type fuel injectors on each 39 mm throttle body",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,213.0,1560.0,830.0,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.",110/80-19 ,150/70-17 ,"Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped ",Solid Iron Gray
36705,suzuki,v-strom 650,2020,20000,7190,,Super motard,,645.0,69.0,69.0,V2, four-stroke,6-speed,81.0,62.6,20.06,"Injection. Ten-hole, long-nose-type fuel injectors on each 39 mm throttle body",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,213.0,1560.0,830.0,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.",110/80-19 ,150/70-17 ,"Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped ",Solid Iron Gray
49423,suzuki,v-strom 650,2020,22892,7490,6020.0,Super motard,,645.0,69.0,69.0,V2, four-stroke,6-speed,81.0,62.6,20.06,"Injection. Ten-hole, long-nose-type fuel injectors on each 39 mm throttle body",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,213.0,1560.0,830.0,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.",110/80-19 ,150/70-17 ,"Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped ",Solid Iron Gray
9338,benelli,bn 125,2018,10000,1990,,Naked bike,3.1,125.0,11.1,10.0,Single cylinder, four-stroke,5-speed,,,13.5,Injection,,Oil & air,Chain,142.0,,780.0,Single disc,Single disc,110/80-17 ,130/70-17 ,Upside - down forks d.35mm,Rear swing arm with central shock absorber with spring pre-load adjustment,Red
40819,benelli,bn 125,2018,30000,1590,,Naked bike,3.1,125.0,11.1,10.0,Single cylinder, four-stroke,5-speed,,,13.5,Injection,,Oil & air,Chain,142.0,,780.0,Single disc,Single disc,110/80-17 ,130/70-17 ,Upside - down forks d.35mm,Rear swing arm with central shock absorber with spring pre-load adjustment,Red
48835,benelli,bn 125,2018,20000,2090,,Naked bike,3.1,125.0,11.1,10.0,Single cylinder, four-stroke,5-speed,,,13.5,Injection,,Oil & air,Chain,142.0,,780.0,Single disc,Single disc,110/80-17 ,130/70-17 ,Upside - down forks d.35mm,Rear swing arm with central shock absorber with spring pre-load adjustment,Red
49304,benelli,bn 125,2018,15154,2190,1450.0,Naked bike,3.1,125.0,11.1,10.0,Single cylinder, four-stroke,5-speed,,,13.5,Injection,,Oil & air,Chain,142.0,,780.0,Single disc,Single disc,110/80-17 ,130/70-17 ,Upside - down forks d.35mm,Rear swing arm with central shock absorber with spring pre-load adjustment,Red
9341,bmw,r ninet scrambler,2017,20000,11290,,Naked bike,3.5,1170.0,110.0,119.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,18.0,"Injection. Electronic intake pipe injection Closed-loop 3-way catalytic converter, emission standard EU-3",Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,220.0,1522.0,820.0,Double disc. ABS,Single disc. ABS,120/70-R19 ,170/60-R17 ,Telescopic forks with 43 mm fixed-tube diameter,"Cast aluminium single swinging arm with BMW Motorrad Paralever; central spring strut, spring preload steplessly adjustable by hook wrench, rebound-stage damping adjustable",Grey
32286,bmw,r ninet scrambler,2017,6856,11290,9750.0,Naked bike,3.5,1170.0,110.0,119.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,18.0,"Injection. Electronic intake pipe injection Closed-loop 3-way catalytic converter, emission standard EU-3",Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,220.0,1522.0,820.0,Double disc. ABS,Single disc. ABS,120/70-R19 ,170/60-R17 ,Telescopic forks with 43 mm fixed-tube diameter,"Cast aluminium single swinging arm with BMW Motorrad Paralever; central spring strut, spring preload steplessly adjustable by hook wrench, rebound-stage damping adjustable",Grey
9349,yamaha,tenere 700,2020,10000,9490,,Sport touring,3.7,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1590.0,874.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,90/90-R21 ,150/70-R18 ,Telescopic forks,"Swingarm, (link suspension)","Ceramic Ice, Intensity White, Matte Black"
9832,yamaha,tenere 700,2020,20000,9290,,Sport touring,3.7,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1590.0,874.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,90/90-R21 ,150/70-R18 ,Telescopic forks,"Swingarm, (link suspension)","Ceramic Ice, Intensity White, Matte Black"
18049,yamaha,tenere 700,2020,20000,9490,,Sport touring,3.7,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1590.0,874.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,90/90-R21 ,150/70-R18 ,Telescopic forks,"Swingarm, (link suspension)","Ceramic Ice, Intensity White, Matte Black"
32820,yamaha,tenere 700,2020,10000,9590,,Sport touring,3.7,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1590.0,874.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,90/90-R21 ,150/70-R18 ,Telescopic forks,"Swingarm, (link suspension)","Ceramic Ice, Intensity White, Matte Black"
36259,yamaha,tenere 700,2020,5900,8990,8700.0,Sport touring,3.7,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1590.0,874.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,90/90-R21 ,150/70-R18 ,Telescopic forks,"Swingarm, (link suspension)","Ceramic Ice, Intensity White, Matte Black"
37407,yamaha,tenere 700,2020,10000,9990,,Sport touring,3.7,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1590.0,874.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,90/90-R21 ,150/70-R18 ,Telescopic forks,"Swingarm, (link suspension)","Ceramic Ice, Intensity White, Matte Black"
50134,yamaha,tenere 700,2020,1000,10490,9000.0,Sport touring,3.7,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1590.0,874.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,90/90-R21 ,150/70-R18 ,Telescopic forks,"Swingarm, (link suspension)","Ceramic Ice, Intensity White, Matte Black"
50178,yamaha,tenere 700,2020,3500,9990,8700.0,Sport touring,3.7,689.0,73.8,68.0,Twin, four-stroke,6-speed,80.0,68.6,15.9,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1590.0,874.0,Double disc. Hydraulic. ,Single disc. Hydraulic. ,90/90-R21 ,150/70-R18 ,Telescopic forks,"Swingarm, (link suspension)","Ceramic Ice, Intensity White, Matte Black"
9361,bmw,r 1200 r,2008,50000,5990,,Sport,3.7,1170.0,107.0,115.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,18.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin-spark ignition",Single Overhead Cams (SOHC),Oil & air,Shaft drive,198.0,1495.0,800.0,Double disc. Optional ABS,Single disc. Optional ABS,120/70-17 ,180/55-17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,
18815,bmw,r 1200 r,2008,80000,5290,,Sport,3.7,1170.0,107.0,115.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,18.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin-spark ignition",Single Overhead Cams (SOHC),Oil & air,Shaft drive,198.0,1495.0,800.0,Double disc. Optional ABS,Single disc. Optional ABS,120/70-17 ,180/55-17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,
48155,bmw,r 1200 r,2008,80000,4490,,Sport,3.7,1170.0,107.0,115.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,18.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin-spark ignition",Single Overhead Cams (SOHC),Oil & air,Shaft drive,198.0,1495.0,800.0,Double disc. Optional ABS,Single disc. Optional ABS,120/70-17 ,180/55-17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,
48849,bmw,r 1200 r,2008,48500,5990,4500.0,Sport,3.7,1170.0,107.0,115.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,18.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin-spark ignition",Single Overhead Cams (SOHC),Oil & air,Shaft drive,198.0,1495.0,800.0,Double disc. Optional ABS,Single disc. Optional ABS,120/70-17 ,180/55-17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,
50265,bmw,r 1200 r,2008,40000,6190,,Sport,3.7,1170.0,107.0,115.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,18.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin-spark ignition",Single Overhead Cams (SOHC),Oil & air,Shaft drive,198.0,1495.0,800.0,Double disc. Optional ABS,Single disc. Optional ABS,120/70-17 ,180/55-17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,
9379,suzuki,v-strom 1000,2006,50000,4690,,Sport,3.4,996.0,,,V2, four-stroke,6-speed,98.0,66.0,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,208.0,1535.0,840.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, cartridge-type, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Red, Gray"
15060,suzuki,v-strom 1000,2006,80000,4090,,Sport,3.4,996.0,,,V2, four-stroke,6-speed,98.0,66.0,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,208.0,1535.0,840.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, cartridge-type, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Red, Gray"
34916,suzuki,v-strom 1000,2006,80000,3690,,Sport,3.4,996.0,,,V2, four-stroke,6-speed,98.0,66.0,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,208.0,1535.0,840.0,Double disc,Single disc,110/80-R19 ,150/70-R17 ,"Telescopic, cartridge-type, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping","Red, Gray"
9457,vespa,gts 125,2010,50000,1790,,Scooter,3.2,124.0,10.3,9.6,Single cylinder, four-stroke,Automatic,,,10.0,Carburettor,Single Overhead Cams (SOHC),Liquid,,145.0,,790.0,Single disc,Single disc,120/70-12 ,130/70-12 ,,,"Blu Midnight, Rosso Dragon, Nero Lucido"
23742,vespa,gts 125,2010,40000,2590,,Scooter,3.2,124.0,10.3,9.6,Single cylinder, four-stroke,Automatic,,,10.0,Carburettor,Single Overhead Cams (SOHC),Liquid,,145.0,,790.0,Single disc,Single disc,120/70-12 ,130/70-12 ,,,"Blu Midnight, Rosso Dragon, Nero Lucido"
34909,vespa,gts 125,2010,10000,2890,,Scooter,3.2,124.0,10.3,9.6,Single cylinder, four-stroke,Automatic,,,10.0,Carburettor,Single Overhead Cams (SOHC),Liquid,,145.0,,790.0,Single disc,Single disc,120/70-12 ,130/70-12 ,,,"Blu Midnight, Rosso Dragon, Nero Lucido"
9504,bmw,k 1200 gt,2004,50000,4490,,Sport touring,3.8,1171.0,130.0,117.0,In-line four, four-stroke,6-speed,70.5,75.0,20.5,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,281.0,1555.0,790.0,Double disc,Single disc,120/70-ZR17 ,180/55-ZR17 ,"BMW Motorrad Telelever; stanchion diameter 35 mm, central strut.","Die-cast aluminium single-sided swing arm with BMW Motorrad Paralever; central strut, spring preload adjustable to continuously variable levels by means of hydraulic handwheel, rebound damping adjustable.",
28105,bmw,k 1200 gt,2004,80000,4090,,Sport touring,3.8,1171.0,130.0,117.0,In-line four, four-stroke,6-speed,70.5,75.0,20.5,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,281.0,1555.0,790.0,Double disc,Single disc,120/70-ZR17 ,180/55-ZR17 ,"BMW Motorrad Telelever; stanchion diameter 35 mm, central strut.","Die-cast aluminium single-sided swing arm with BMW Motorrad Paralever; central strut, spring preload adjustable to continuously variable levels by means of hydraulic handwheel, rebound damping adjustable.",
9521,yamaha,wr 450 f,2007,10000,2990,,Enduro / offroad,3.7,449.0,,,Single cylinder, four-stroke,5-speed,95.0,63.4,7.94,,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,112.0,1486.0,978.0,Single disc,Single disc,80/80-M21 ,110/90-M18 ,"Telescopic Fork, Coil spring/oil damper, 11.8´","Swingarm (link, suspension), Coil spring/gas-oil damper, 12.0´",
9536,bmw,r 1200 rs,2015,30000,10990,,Allround,4.0,1170.0,123.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,18.0,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,198.0,1527.0,820.0,Double disc. Floating discs. Four-piston calipers. ,Single disc. Floating disc. Two-piston calipers. ,120/70-17 ,180/55-17 ,Telescopic Upside-Down fork,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"Blue/grey, grey"
13503,bmw,r 1200 rs,2015,30000,10990,,Allround,4.0,1170.0,123.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,18.0,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,198.0,1527.0,820.0,Double disc. Floating discs. Four-piston calipers. ,Single disc. Floating disc. Two-piston calipers. ,120/70-17 ,180/55-17 ,Telescopic Upside-Down fork,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"Blue/grey, grey"
15291,bmw,r 1200 rs,2015,20000,11490,,Allround,4.0,1170.0,123.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,18.0,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,198.0,1527.0,820.0,Double disc. Floating discs. Four-piston calipers. ,Single disc. Floating disc. Two-piston calipers. ,120/70-17 ,180/55-17 ,Telescopic Upside-Down fork,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"Blue/grey, grey"
44673,bmw,r 1200 rs,2015,50000,10490,,Allround,4.0,1170.0,123.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,18.0,Injection. Electronic intake pipe injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,198.0,1527.0,820.0,Double disc. Floating discs. Four-piston calipers. ,Single disc. Floating disc. Two-piston calipers. ,120/70-17 ,180/55-17 ,Telescopic Upside-Down fork,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"Blue/grey, grey"
9568,yamaha,x-max 300,2018,1317,4790,3000.0,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
14835,yamaha,x-max 300,2018,20000,4490,,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
23595,yamaha,x-max 300,2018,20000,4490,,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
31456,yamaha,x-max 300,2018,30000,4190,,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
31496,yamaha,x-max 300,2018,14000,4290,3500.0,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
33909,yamaha,x-max 300,2018,20000,4390,,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
34643,yamaha,x-max 300,2018,20000,4190,,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
37456,yamaha,x-max 300,2018,10000,4390,,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
37951,yamaha,x-max 300,2018,10000,4390,,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
40710,yamaha,x-max 300,2018,40000,3890,,Scooter,3.8,292.0,27.6,29.0,Single cylinder, four-stroke,Automatic,70.0,75.9,13.0,Injection,Single Overhead Cams (SOHC),Liquid,Belt,,1540.0,795.0,Single disc. Hydraulic. ABS.,Single disc. Hydraulic. ABS.,120/70-15 ,140/70-14 ,Telescopic forks,Unit Swing,Vivid White
